Country Name,Series Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Armenia,Inflation GDP deflator (annual %),2.30918242990974,1.21390990471085,0.268575076501392,2.15064189848613,2.78770951425761,1.06562263923419,1.80659270159933,6.90051365787157,7.98570196971615,2.83212316008338
Aruba,Inflation GDP deflator (annual %),3.95889741019282,6.831286936157,-1.00279969703662,-3.17816679833555,3.47754664397004,6.0942074938599,-0.871324635946181,-4.99016807951267,3.41284225233898,NA
Austria,Inflation GDP deflator (annual %),2.17570723682326,2.30097866680524,1.84829469843848,1.0055341594591,1.83806444755734,1.60787622974401,2.71949516223945,2.06821009880306,5.29728373412017,7.60697136979398
Azerbaijan,Inflation GDP deflator (annual %),-1.28499552026639,-8.84969256895297,14.6714002511137,16.1724003104411,12.1848769569655,-0.241307927446329,-7.39596582740913,21.5888241949245,37.2705611565603,-9.20663944963042
Bahamas, The,Inflation GDP deflator (annual %),3.64817136334401,5.30893214629577,1.60448975573296,1.34831042029538,0.456170832413122,4.59340787218045,-2.6348030197491,-1.07183744667745,4.30104615816353,6.34442014479342
Bahrain,Inflation GDP deflator (annual %),-1.67088300426047,-9.36933214101725,0.133884876592631,5.80724132200565,4.32556001878106,0.0832617803389297,-6.06707692867674,10.6141874282184,7.69906735801398,-5.01191901802746
Bangladesh,Inflation GDP deflator (annual %),5.66878852513904,5.87277704102323,27.8507377248339,5.04759758203714,5.80553876704575,3.65813755162172,3.84106338588026,4.1211747067957,5.04902187883131,6.89712404003441
Barbados,Inflation GDP deflator (annual %),0.450286493615408,-1.8109976553294,-0.234639823278556,2.61208254190022,3.32871024274044,4.26027852762194,1.82438234111835,4.70175451426489,4.07580648343971,4.73582804327133
Belarus,Inflation GDP deflator (annual %),18.1049633990999,16.0232393330965,8.34100450279709,8.62353504522142,12.1392366758709,8.57690850921516,11.8778791076959,15.3264151844105,14.884680385365,7.36823053571227
Belgium,Inflation GDP deflator (annual %),0.982645554501687,1.33038612835179,1.92085069495049,1.83027279601211,1.54983152485374,1.76809741631743,1.59949090729611,3.17199355026897,5.89170297905721,4.07987410659135
Belize,Inflation GDP deflator (annual %),1.06482027122048,0.0473144417774591,2.10194111830788,3.03193300945088,0.0958549199362864,-0.130661894485968,-0.549657420797431,0.458796254775649,7.36483425999626,10.8967479288795
Benin,Inflation GDP deflator (annual %),-0.247782653882282,0.85150426118021,0.683591111274652,-0.367897725119164,0.670447614217636,-0.39755379308734,2.87803228859791,1.61872506665755,4.13878000011482,3.38546435195668
Bermuda,Inflation GDP deflator (annual %),3.01189087721518,2.95202006984243,4.37320384221451,-0.094833735989738,1.6111169764896,2.41935194490377,-0.409804359592485,0.361400030497762,0.938226826481198,NA
Bhutan,Inflation GDP deflator (annual %),5.94053682261877,3.31620739595171,4.15140396040216,4.45816252837969,1.1508586850934,3.10800221433527,5.28736805563814,7.62802009633363,5.79486005151392,NA
Bolivia,Inflation GDP deflator (annual %),2.04949772560468,-4.62060225845632,-1.35487058059017,6.06139996218435,3.05626575345299,-0.693003271755344,-1.8543866829455,3.95611968532512,5.12446443182509,1.69955321481343
Bosnia and Herzegovina,Inflation GDP deflator (annual %),1.00033721930362,1.36573070914964,1.33330596746471,1.77870702677497,2.79162490401892,2.47150468459363,0.0621425496305932,4.96460441570017,11.8088401064015,5.53050196861275
Botswana,Inflation GDP deflator (annual %),9.60400220258751,3.73031737555105,11.9049111318198,-2.64991927643297,0.0571969585408283,0.507585435653098,4.37899382741232,8.38144972399829,14.6175509748138,2.12586024418459
British Virgin Islands,Inflation GDP deflator (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunei Darussalam,Inflation GDP deflator (annual %),-1.84645728365686,-17.6128031341262,-9.16786161646344,4.95369028901914,9.21586313276943,-3.3341833764367,-10.8637596350162,15.4659287021718,24.2367268387765,-12.8961958316631
Bulgaria,Inflation GDP deflator (annual %),1.34078333993489,2.94774587270894,3.32355974481327,4.81312048422326,4.23460549792284,5.23925655379578,4.26010568588524,7.13449171826458,16.1819558948452,7.51053660155243
Burkina Faso,Inflation GDP deflator (annual %),-0.620386925840478,-2.22395417919314,2.60429919226561,1.41629727998107,1.07396688968345,0.512900505072309,6.46559578871972,-0.160222634994554,5.8891253677839,1.99804549909113
Burundi,Inflation GDP deflator (annual %),5.30565602774391,21.3187470230149,0.97317644189674,11.4491826066034,-2.85085930198137,0.851867434051655,5.9665023314011,8.51671971494707,18.3317223148693,11.3760314899613
Cabo Verde,Inflation GDP deflator (annual %),-0.100319979407018,1.62040755881043,1.67992479299215,1.2969136763507,1.70417116849104,0.694871205774092,0.366160446728813,1.34990112907356,7.54711051559526,3.8572990772237
Cambodia,Inflation GDP deflator (annual %),2.63219587948149,1.78611245751247,3.4752545870802,3.34104215841538,3.11182136665906,3.2353717666989,-0.671856541203582,1.29194500045938,4.07039106451663,2.38406072114488
Cameroon,Inflation GDP deflator (annual %),2.01421263022257,0.309791677780538,0.661808977155886,1.02514116066253,1.89699162266248,1.16977181911541,0.705572037621721,2.87893161741704,5.33661200458351,2.72600955064017
Canada,Inflation GDP deflator (annual %),1.94119897748668,-0.867651312323389,0.716978140660657,2.57101465425282,1.6511181981862,1.54607075438069,1.07081026807496,7.66486542253131,7.65381992676227,1.60524180977552
Cayman Islands,Inflation GDP deflator (annual %),0.886725093632236,0.341901493935652,1.00009178898281,1.98679741737303,2.6628025702239,3.39630978234517,0.139370172086672,2.14533253032269,3.58324800679313,NA
Central African Republic,Inflation GDP deflator (annual %),11.8938033016777,2.70826310785282,2.98011408445534,6.44370628779525,-1.22411715845705,2.32783705140642,1.98216055627785,3.18576646900353,5.9679244498741,3.39995299007134
Chad,Inflation GDP deflator (annual %),0.645785332472741,-8.48001725832678,-1.40083927949904,0.0282519135155042,5.01465777807508,2.85603411987745,-5.45489640763718,7.16657628897821,15.145121891457,-0.936604165489314
Channel Islands,Inflation GDP deflator (annual %),NA,NA,NA,2.26960343211655,3.56982668918671,1.91332900538812,1.9787662245762,-3.31337678422426,4.33644677454623,NA
Chile,Inflation GDP deflator (annual %),5.85289162817273,4.95436552710441,4.56065604390805,4.82819188168904,1.59019973757384,2.56778721379496,9.66572269693961,6.9147558846894,7.91378346570282,6.59951204566833
Colombia,Inflation GDP deflator (annual %),2.23563237643134,2.44932842052006,5.14833430514592,5.13373589963344,4.63057967327829,4.0026205429365,1.48172462037539,7.80211309545898,14.8665745551143,6.34773346130497
Comoros,Inflation GDP deflator (annual %),0.835044861947765,-0.522859922969374,1.71498680821954,0.40249413511539,1.8356679398124,4.20910596809098,0.669668394306555,0.0595773973808775,5.16263689431344,3.21329226844571
Congo, Dem. Rep.,Inflation GDP deflator (annual %),0.99363066697174,-1.15587859287012,4.34922894475879,43.0686597641677,30.998612148703,5.89540537440325,3.90154957064527,14.9754345531209,10.1064172353738,13.1719312218565
Congo, Rep.,Inflation GDP deflator (annual %),-6.46456331292119,-17.2539875449458,-3.50248728902629,12.3656768528042,22.2344412921584,-1.31737273450356,-13.9995548995065,23.2907071662308,18.2608987808466,-7.56770228699291
Costa Rica,Inflation GDP deflator (annual %),6.20692042541053,3.95521539612993,1.95876479850916,2.85888372957956,2.1924784282276,2.56679211775625,0.772593246751626,2.37413082554063,6.28038513680281,-0.087922596921004
Cote d'Ivoire,Inflation GDP deflator (annual %),4.40733235572075,4.77568237270827,-1.17983243565696,-1.04167724810101,1.68197647164214,1.98335249250374,1.82838309396156,3.93013137532301,2.08589858906348,2.48517710316098
Croatia,Inflation GDP deflator (annual %),0.144838051610051,0.121551145173555,-0.0165165912473526,1.2310186319763,2.01930977648396,1.992454583873,0.827584196459782,2.13441300829373,8.5535871319272,8.52265220762267
Cuba,Inflation GDP deflator (annual %),3.46337574129474,3.43904876302352,4.32834924313741,4.11359090116285,1.03226933491902,3.54474299448344,16.5559626167225,401.591191263656,14.1554019623172,NA
Curacao,Inflation GDP deflator (annual %),1.49869869811268,-0.476487692925147,-0.0472619991623873,1.58549917027221,2.58479965749217,2.6259017492585,2.17999840045206,3.74280230326296,3.98517145505097,NA
Cyprus,Inflation GDP deflator (annual %),-1.33826248205131,-0.754234116436621,-0.574732598335757,1.03697633344262,1.00409204386018,1.32263514010805,-1.30984368921828,2.68580243158314,6.06563368693452,4.72552213033732
Czechia,Inflation GDP deflator (annual %),2.57853631569476,0.992276160290274,1.14145060120347,1.30694431650136,2.56757397075347,3.88895344602105,4.31840283925935,3.32780959196783,8.54735078948028,8.55531034033403
Denmark,Inflation GDP deflator (annual %),1.03210857831324,0.433060802052097,0.25459516653126,1.18466161152733,0.747856838144173,1.04879424424314,2.92632531177568,2.85668370046885,8.06696246588223,-3.47786549603028
Djibouti,Inflation GDP deflator (annual %),1.26230441351029,1.80710082094966,0.302782333572253,0.562231530282162,0.656016212542539,0.449797430981619,1.77780976577866,1.70103136920274,4.61922015773493,4.56452579428684
Dominica,Inflation GDP deflator (annual %),-0.297826834035376,6.81983377311113,3.69789870271713,-3.07331479794894,2.72491582561258,4.48328635371882,-1.13372148579388,3.02596515876192,3.56303629768684,2.86621599756806
Dominican Republic,Inflation GDP deflator (annual %),4.32128893767675,2.47188597709767,1.99367846452935,4.18137503365021,4.12148968696981,2.52561865647056,4.72350401957794,7.77715811136834,10.7141556508469,6.42391980187598
Ecuador,Inflation GDP deflator (annual %),2.05296051570632,-5.47563265671535,1.17114450392724,0.932031656124835,1.81939670683758,-0.0565751872692744,-1.82595644256135,2.04901082789537,2.19571108300103,-0.408196858042402
Egypt, Arab Rep.,Inflation GDP deflator (annual %),11.2476245030618,9.93088973044884,6.24566313330115,29.5184798350164,21.1748208165379,13.6180959117792,6.17693409774895,4.84715643244118,10.4257892435745,24.8006095387905
El Salvador,Inflation GDP deflator (annual %),0.993230854860357,1.307617777231,0.657746207396585,0.986566456267596,1.71626308707515,0.848014701105342,0.653512318599752,4.14207468599355,7.143242839221,2.72884502328093
Equatorial Guinea,Inflation GDP deflator (annual %),-1.27384264682834,-20.1927503678985,-6.2854221112699,12.7423831594725,9.51383429692252,-3.16368983363937,-10.1685457458373,17.9386307222713,19.7373951042553,-7.36038225604371
Eritrea,Inflation GDP deflator (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estonia,Inflation GDP deflator (annual %),2.91561332318757,1.03644083022607,2.18730990746438,3.59036501479098,4.83777941523971,3.60594797650113,-0.907453812185892,5.95032268914049,16.0703251349216,7.88362866045038
Eswatini,Inflation GDP deflator (annual %),7.14673584693767,5.5450647329474,7.24177909838608,2.47812989286125,2.83000973876537,2.38778505304151,2.5597863790279,-1.21716866442841,8.79506541980444,3.23728601660409
Ethiopia,Inflation GDP deflator (annual %),10.9817882908686,10.8365427789744,10.3979255406466,6.67685508319342,12.3822948123876,12.8603968185939,18.2545902876571,21.7632640675501,34.6673530169267,33.0206928816945
Faroe Islands,Inflation GDP deflator (annual %),2.67118030216858,4.85946280055664,7.77765788528224,0.373671978191965,-0.394209932660289,3.64703843550345,-0.115762810210043,1.81983254734442,3.8890421268988,NA
Fiji,Inflation GDP deflator (annual %),12.505405677962,2.53089804690228,2.63332664334581,1.69845757051993,1.42571800764148,1.54654908439484,-1.48255052739259,-2.51306217431772,2.47256172027861,4.40000061489081
Finland,Inflation GDP deflator (annual %),1.63162333665335,1.61674649704926,0.0874254582934526,0.819262897258781,2.00183627649704,1.49655419230197,1.63467899810999,2.39795719237752,5.3837965244615,4.79759368690171
French Polynesia,Inflation GDP deflator (annual %),1.36123772707739,1.9600633571178,1.06284877515266,-0.379454943329449,-1.20319688581242,0.822431269471167,1.65824532511503,0.198829632204649,1.79361104875255,NA
Gabon,Inflation GDP deflator (annual %),-0.851390333321461,-8.92717245327955,-4.26975397974572,3.82030214446843,7.17665749439934,1.54748519798422,-9.17390572382459,25.3483072915005,13.855464991116,-7.41533221979608
Gambia, The,Inflation GDP deflator (annual %),5.21172310682789,9.72036242675256,7.82062274860979,3.92171862000133,6.95176403794258,6.25220639943007,2.18875895856547,7.38212287799462,8.64227752221325,12.9224257144917
Georgia,Inflation GDP deflator (annual %),4.58990448370156,5.37742167651898,2.27481842989697,7.54674499838114,3.48481628679124,3.99568034557234,6.84793338769904,10.229587650373,8.13545014384806,2.477583932711
Ghana,Inflation GDP deflator (annual %),23.9399587593999,13.2529666807363,15.7486203078991,10.6773082339139,10.5684824952629,8.48107029698721,9.36557496583738,12.1061016311773,28.1682478691229,33.0798250532954
Gibraltar,Inflation GDP deflator (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Inflation GDP deflator (annual %),-1.9387546208597,-0.293730433148639,-0.5785807515839,0.285406259345564,-0.165244042297104,0.226845195063973,-0.751947346018426,1.48532025418626,7.84684474420834,4.51948376032388
Greenland,Inflation GDP deflator (annual %),0.990273554004744,8.14438057205848,3.53778245812826,3.2664996424492,1.84672035174569,0.744863000194002,0.703000441093323,-0.416168295320645,NA,NA
Grenada,Inflation GDP deflator (annual %),0.775212924728535,2.75839206279986,2.64424525750435,1.5261735013888,-0.703659389914975,3.32753294754764,-0.299985587376284,2.79031777299367,1.62494161129776,2.87213286380504
Guam,Inflation GDP deflator (annual %),2.07782277044168,2.52246816503092,1.57407577083902,0.998991461381451,1.47239079307833,2.43881496389949,4.03539008928644,3.25017571972322,5.46517905025054,NA
Guatemala,Inflation GDP deflator (annual %),2.86031160659735,2.23162145989066,2.70719129663175,1.7479141087134,1.27161217513023,3.56578287211866,2.87326020166152,2.69350246182233,6.22430348653305,4.92291424110518
Guinea,Inflation GDP deflator (annual %),2.61589668293773,2.97228935440204,5.6689484503468,10.3565023612758,7.0590844257119,9.40290765798821,4.69393802898557,11.4999999994591,10.9921489980271,7.39320302655362
Guinea-Bissau,Inflation GDP deflator (annual %),1.29755736927652,14.5196629079078,2.84072773699329,10.3961209198976,-2.53156124422603,-3.45217236825675,-1.00000832006856,2.69999358181801,7.30003423870163,7.01063547256433
Guyana,Inflation GDP deflator (annual %),-2.10540388667033,3.00430951684523,0.898175926516998,2.10900787395214,-2.88748792539391,2.96118846307267,-26.2960990745423,22.4712188316863,11.9882993176737,-14.259105956532
Haiti,Inflation GDP deflator (annual %),2.21898603934831,5.20596329822199,15.7032145295515,13.7798773975934,6.5357588755091,19.8003879006213,18.6851861283427,18.9602364056386,30.2012918564443,31.5119631462576
Honduras,Inflation GDP deflator (annual %),6.84935672480186,6.9327703694637,3.67806814426042,4.5128429763521,1.94721691531043,3.35874088466439,3.40198228348704,4.60572808888793,9.31239503002736,6.1785877403702
Hong Kong SAR, China,Inflation GDP deflator (annual %),2.85031300173941,3.64350928313135,1.63829075421917,2.88060004649621,3.65956973692072,2.04495308554056,0.638305073596456,0.683647800857543,1.69019081164635,3.17008496799049
Hungary,Inflation GDP deflator (annual %),3.6927260947232,2.7757419080134,1.3204719948326,4.02970505144422,4.847425391946,4.78502518079389,6.38947660567723,6.43924810515087,14.2313411581322,14.7490051351556
Iceland,Inflation GDP deflator (annual %),4.14165194460018,6.0545203480569,2.260860866933,0.936992856331969,2.63161215080015,4.4567758015221,4.01588811980919,6.36570966381409,8.85291252628349,5.90079405717472
Iran, Islamic Rep.,Inflation GDP deflator (annual %),9.75876873256327,0.197001678736839,9.39978461338336,13.0353311671579,31.6411842965085,30.5348662272656,44.2649836337424,56.3196546439665,50.585248062505,32.9092849770248
Iraq,Inflation GDP deflator (annual %),-2.84317132634014,-30.1996539393789,-11.1041709203303,14.6503597888451,18.2039920993937,-2.67444003466784,-11.2201961826371,38.8998328309514,26.9938337592176,-18.1894127218862
Ireland,Inflation GDP deflator (annual %),0.18200739255802,8.30014134761103,0.583849082631687,1.25108346816501,1.12003223626651,3.35541152264082,-1.23404262978538,0.477482551429404,6.58226428309383,2.96521970146489
Isle of Man,Inflation GDP deflator (annual %),-0.522056397610342,-0.627042047072351,2.2367860662342,3.99999709759626,1.29998718635152,1.80000342483409,-0.205802426208734,6.5149168978037,NA,NA
Israel,Inflation GDP deflator (annual %),0.669193442699594,2.31774802896861,0.357880736218405,-0.0338664330484306,0.783950865361831,1.83647019726104,1.0414184276851,2.12829471719861,4.62330721703144,3.94491333551869
Jamaica,Inflation GDP deflator (annual %),6.92994589148002,6.65540782392959,4.66411175576692,6.54982735214614,4.99324114976486,3.18250309465809,3.46419204457331,7.42596071661401,12.7978003814515,11.6865531931957
Jordan,Inflation GDP deflator (annual %),3.44532356315609,2.16975211695323,1.36200664175068,1.78355010971296,2.27304507723449,0.843928095681321,-0.70816531322609,2.20360600532175,2.60053385134165,1.77810984698003
Kazakhstan,Inflation GDP deflator (annual %),5.77123952478276,1.82354987628641,13.6384336176426,11.211105653729,9.20560599766662,7.63328623733945,4.21085829258907,13.9300750551614,19.7690064802492,9.34699630805164
Kenya,Inflation GDP deflator (annual %),7.63503190149002,9.23865468396285,5.84962894648808,7.58193402820181,4.21502841459056,4.2752342393575,4.94885283291357,4.3307475585662,6.00876413290523,6.60930535258659
Kiribati,Inflation GDP deflator (annual %),4.86984024004542,3.07265440345287,1.67431511611736,1.09145560264119,3.99854350151341,-3.51437699680513,4.51612903225806,9.30688354031579,-2.46382189239333,3.26659641728135
Korea, Dem. People's Rep.,Inflation GDP deflator (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,Inflation GDP deflator (annual %),1.60143890288818,0.607840658633862,0.779254169265613,0.440019143256507,1.49891925129965,0.962960139069509,1.38110717217515,6.11553993082821,7.19871121772341,5.00172039487603
Kuwait,Inflation GDP deflator (annual %),-6.7579649145993,-25.9583314682208,-6.8378435099312,16.2308765005599,11.2779714289548,-0.467660799570339,-17.4605795835058,27.7250530586676,23.3397368254685,-9.21294274233108
Kyrgyz Republic,Inflation GDP deflator (annual %),8.41522543621389,3.42728750288953,6.05056427055605,6.32714586262388,3.44744511589256,9.81131194747459,5.34018553508729,15.992797923604,19.6572842421774,13.4157414075184
Lao PDR,Inflation GDP deflator (annual %),5.72655918174564,2.34849600685918,3.02230644256338,1.85209676121123,1.91988919391754,1.19742392109292,5.03450412544517,3.71344836687553,15.7739459226011,24.4217202066693
Latvia,Inflation GDP deflator (annual %),1.915588014642,0.115712474014657,0.863392494557075,2.94787720841359,3.89257047226215,4.25589850087644,2.07082155607836,3.77323708612343,11.8012689904466,5.40867266156818
Lebanon,Inflation GDP deflator (annual %),0.105278623259466,3.33578444902192,0.87129520217637,2.7485363221939,5.52248710107466,4.09482315573024,85.5420423400206,150.000716803737,112.149478998819,NA
Lesotho,Inflation GDP deflator (annual %),14.0351521545479,10.2030391854904,-0.292451161776754,2.01891024364069,11.7230686414621,3.57545446932066,5.72682148905849,3.33153025990252,3.94939212902999,-0.0940149342992243
Liberia,Inflation GDP deflator (annual %),0.817921326764434,0.062713425558087,6.97295697153928,-2.61793415299387,-0.209872797387817,-0.560426634044902,-1.38060064779776,5.35427531763544,8.66620792217219,3.40043896635056
Libya,Inflation GDP deflator (annual %),-1.00660401665242,-7.04070727195378,4.69231431810404,1.80666382178316,3.59757389264269,2.42951325872586,117.132857250853,-6.70512765734659,23.1599622328023,-8.2076140615155
Liechtenstein,Inflation GDP deflator (annual %),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,Inflation GDP deflator (annual %),0.833592064248663,0.0636827914669311,1.57625277213522,4.24343178964807,3.52717427534756,2.77156306285475,1.89196476010981,6.54727551776691,16.5587321367351,7.10652372309437
Luxembourg,Inflation GDP deflator (annual %),2.79670220085781,2.21918065733098,-1.1076169264046,2.14290399690169,2.11133910459871,0.900736076793322,4.3010148081047,4.64389231812459,5.68354663317177,3.43002456230172
Macao SAR, China,Inflation GDP deflator (annual %),8.73052296506445,4.51405118914209,0.861684749152516,2.14891172657101,3.54294710065504,2.40360427897856,-0.258281071925396,-0.878644349067272,1.25625432992071,6.52986556096226
Madagascar,Inflation GDP deflator (annual %),6.7317708095171,6.5037166915161,8.96008072992041,4.96153975601543,8.29799331094843,6.52209064077279,4.31114513583488,6.64074341609775,8.33090398854289,8.9519306407775
Malawi,Inflation GDP deflator (annual %),20.9692813073299,19.8146692597743,20.2926829287347,10.5769230763474,6.12909400114843,8.23579426904537,8.41606994378199,9.3317157565656,21.7715165604169,29.2520839632281
Malaysia,Inflation GDP deflator (annual %),2.46746678366378,1.21805573355338,1.65825996642414,3.77896094306453,0.624674674586643,0.0718269093121364,-0.818007729183023,5.70751569365426,6.44575315517532,-1.86492942994545
Maldives,Inflation GDP deflator (annual %),4.18319658900101,7.32344910852898,0.218876276141572,2.14358292337704,3.28221513262272,-1.30973757371325,-3.36532461650745,2.73206218771489,3.1938627022308,2.87239749184663
Mali,Inflation GDP deflator (annual %),1.26864344003421,2.88350937506129,1.35112231370481,1.93427321118722,1.4579639111606,1.93054206895806,0.532340181509667,3.3589739985495,5.72783445978014,2.85886777617321
Malta,Inflation GDP deflator (annual %),2.342729170254,4.22011821696327,1.99701751671788,2.13678435740914,1.73279776847993,2.31282313524319,1.68393063633752,2.00525473458342,5.26155210619605,5.27360225163795
Marshall Islands,Inflation GDP deflator (annual %),0.969333913059643,-3.23161843810979,7.34641600798582,2.1754962986209,-2.46955451074842,-4.19623301649811,6.81340929872729,5.8973494369112,1.06661444719651,6.31824746973382
Mauritania,Inflation GDP deflator (annual %),-11.8763231187452,-4.79390857827042,11.2101297589288,1.58393834021398,4.55445730909456,5.32804485029229,6.44087328425378,7.46487310504125,1.83593336515511,2.69446990020931
Mauritius,Inflation GDP deflator (annual %),2.16830404926014,1.39953074265865,2.38463204087334,1.63650567594517,1.67538916911592,-0.46584287384826,2.57304044505899,3.15720035090573,9.56592045515518,6.68073508946823
Micronesia, Fed. Sts.,Inflation GDP deflator (annual %),3.02389423731965,-5.25035878326008,2.19417711945734,9.55981161695448,9.19220055710306,-3.4313725490196,-3.69543147208122,1.98318062005774,11.1211664152841,6.1442403402407
Moldova,Inflation GDP deflator (annual %),5.14320721702923,11.5743149591168,3.5508738308871,6.25246649143298,3.21103213223728,5.35171200346649,5.57500940096507,6.38172855134019,19.2532036308322,8.70839048786753
Monaco,Inflation GDP deflator (annual %),0.577390599675851,1.13797243776995,0.5217416652238,0.522888960883463,0.993425921393268,1.27736413799498,2.83909371139153,1.42393599793846,2.94812081629597,NA
